comment_id,season,match_id,match_name,home_team,away_team,current_innings,innings_id,over,ball,runs,shortText,isBoundary,isWide,isNoball,batsman1_id,batsman1_name,batsman1_runs,batsman1_balls,bowler1_id,bowler1_name,bowler1_overs,bowler1_maidens,bowler1_runs,bowler1_wkts,batsman2_id,batsman2_name,batsman2_runs,batsman2_balls,bowler2_id,bowler2_name,bowler2_overs,bowler2_maidens,bowler2_runs,bowler2_wkts,wicket_id,wkt_batsman_name,wkt_bowler_name,wkt_batsman_runs,wkt_batsman_balls,wkt_text,isRetiredHurt,text,preText,postText
210020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,2,0,"Pretorius to Rahul, OUT",False,False,False,422108,KL Rahul,40,26,327830,Dwaine Pretorius,0.2,0,1,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,422108.0,KL Rahul,Dwaine Pretorius,40.0,26.0,KL Rahul c Rayudu b Pretorius 40 (57m 26b 2x4 3x6) SR: 153.84,False,"over the wicket, a pre-meditated pull, but Pretorius spears the short ball out on a wider line, out comes a steepling top-edge, and <B>a fine running take at short backward square!</B> Rayudu judged that well, watching it over his shoulder all the way. And a key breakthrough comes just after the halfway mark... as in CSK's innings in fact",,
210030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,3,2,"Pretorius to Pandey, 2 runs",False,False,False,290630,Manish Pandey,2,1,327830,Dwaine Pretorius,0.3,0,3,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"rolls the fingers on another wide line, back of a length, punched at the top of the bounce to backward point",,
210040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,4,0,"Pretorius to Pandey, no run",False,False,False,290630,Manish Pandey,2,2,327830,Dwaine Pretorius,0.4,0,3,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"outside off, another slower ball, back of a length, chopped to cover",,
210050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,5,2,"Pretorius to Pandey, 2 runs",False,False,False,290630,Manish Pandey,4,3,327830,Dwaine Pretorius,0.5,0,5,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"back of a length, cracked hard through long-on, a sliding stop in the deep",,
210080,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,6,1,"Pretorius to Pandey, 1 run",False,False,False,290630,Manish Pandey,5,4,327830,Dwaine Pretorius,1.0,0,8,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"looping slower ball, clipped out to midwicket where Deshpande the fielder loses his footing on the practice wickets, but just about gets in the way",,
210070,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,6,1,"Pretorius to Pandey, 1 wide",False,True,False,290630,Manish Pandey,4,3,327830,Dwaine Pretorius,0.5,0,7,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"and again, the right tactic, the wrong line. Outside off",,
210060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,11,6,1,"Pretorius to Pandey, 1 wide",False,True,False,290630,Manish Pandey,4,3,327830,Dwaine Pretorius,0.5,0,6,1,379143,Quinton de Kock,52,36,51439.0,Dwayne Bravo,2.0,0.0,12.0,0.0,,,,,,,False,"fired outside the tramlines this time, keeping it out of the right-hander's arc, but just too much on that",,
211010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,1,0,"Deshpande to Pandey, no run",False,False,False,290630,Manish Pandey,5,5,822553,Tushar Deshpande,2.1,0,17,0,379143,Quinton de Kock,52,36,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,,,,,,,False,poked off the back foot to mid-off. The momentum has just gone out of this innings for the moment,,
211020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,2,0,"Deshpande to Pandey, OUT",False,False,False,290630,Manish Pandey,5,6,822553,Tushar Deshpande,2.2,0,17,1,379143,Quinton de Kock,52,36,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,290630.0,Manish Pandey,Tushar Deshpande,5.0,6.0,MK Pandey c Bravo b Deshpande 5 (8m 6b 0x4 0x6) SR: 83.33,False,"<B>battered at Bravo, who clings on at mid-off!</B> Crashed through the line, clearing the front leg for extra oomph, that is travelling fiercely, but those are good hands, and an even better jog of celebration. Big shift in this chase now!",,
211030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,3,1,"Deshpande to Lewis, 1 run",False,False,False,431901,Evin Lewis,1,1,822553,Tushar Deshpande,2.3,0,18,1,379143,Quinton de Kock,52,36,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,,,,,,,False,"right up to the left-hander's blockhole, a calm press through the line, and he's off the strike to mid-off",,"<p>Vinay: ""I'm closely watching this and the <a href=""https://www.espncricinfo.com/series/australia-in-pakistan-2021-22-1288300/pakistan-vs-australia-2nd-odi-1288314/live-cricket-score"">Pak-Aus game</a>. The worm graph is so similar. Nail-biting finish.""</p>"
211040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,4,1,"Deshpande to de Kock, 1 run",False,False,False,379143,Quinton de Kock,53,37,822553,Tushar Deshpande,2.4,0,19,1,431901,Evin Lewis,1,1,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,,,,,,,False,"wide full toss, would have been called as such, but de Kock touches his cut out to deep cover for the single",,"<p>Mohit: ""LSG are looking good to do a PBKS.If you know, you know."" SMH</p>"
211050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,5,4,"Deshpande to Lewis, FOUR",True,False,False,431901,Evin Lewis,5,2,822553,Tushar Deshpande,2.5,0,23,1,379143,Quinton de Kock,53,37,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,,,,,,,False,"<strong>A rare boundary! </strong>The first in three overs, and it's a skewed drive out through backward point. Just opening the face on impact, on a wide line",,
211060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,12,6,2,"Deshpande to Lewis, 2 runs",False,False,False,431901,Evin Lewis,7,3,822553,Tushar Deshpande,3.0,0,25,1,379143,Quinton de Kock,53,37,327830.0,Dwaine Pretorius,1.0,0.0,8.0,1.0,,,,,,,False,"guided down to third man, no pace on the stroke, and they hustle back for the second as the fielder swoops round",,"<p>Kumar: ""Reminds me of the 2021 final where Iyer and Gill built a strong stand for KKR, only for the wickets to start tumbling and CSK sealed the win!""<a href=https://www.espncricinfo.com/series/ipl-2021-1249214/chennai-super-kings-vs-kolkata-knight-riders-final-1254117/live-cricket-score> Certain similarities so far...</p><p></A></p>"
212010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,1,2,"Pretorius to de Kock, 2 runs",False,False,False,379143,Quinton de Kock,55,38,327830,Dwaine Pretorius,1.1,0,10,1,431901,Evin Lewis,7,3,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"nurdled off the toes, round the corner to backward square, enough lack of pace to pick off two more",,
212020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,2,0,"Pretorius to de Kock, no run",False,False,False,379143,Quinton de Kock,55,39,327830,Dwaine Pretorius,1.2,0,10,1,431901,Evin Lewis,7,3,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"round the wicket, angled into the hip from back of a length, can't connect on the pull to leg",,
212030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,3,1,"Pretorius to de Kock, 1 run",False,False,False,379143,Quinton de Kock,56,40,327830,Dwaine Pretorius,1.3,0,11,1,431901,Evin Lewis,7,3,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"slower ball, wide line, de Kock waits and waits, and picks off another measured steer to deep point",,
212040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,4,2,"Pretorius to Lewis, 2 runs",False,False,False,431901,Evin Lewis,9,4,327830,Dwaine Pretorius,1.4,0,13,1,379143,Quinton de Kock,56,40,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"fuller length from round the wicket, speared in at leg stump and worked to backward square",,
212050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,5,1,"Pretorius to Lewis, 1 run",False,False,False,431901,Evin Lewis,10,5,327830,Dwaine Pretorius,1.5,0,14,1,379143,Quinton de Kock,56,40,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"slower ball again, back of a length, Lewis waits on his crease and taps the single to midwicket",,
212060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,13,6,2,"Pretorius to de Kock, 2 runs",False,False,False,379143,Quinton de Kock,58,41,327830,Dwaine Pretorius,2.0,0,16,1,431901,Evin Lewis,10,5,822553.0,Tushar Deshpande,3.0,0.0,25.0,1.0,,,,,,,False,"fenced off the pads, round the wicket, pace off the stroke and another two runs as the fielder rushes in from the deep. In the absence of boundaries, these twos are handy",,"<p>Saksham: ""Clearly a dip in run rate since the ball was changed and CSK got a dry ball. Why was the ball changed though?"" Consistency. It was changed in first innings too</p>"
213020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,1,4,"Deshpande to Lewis, FOUR",True,False,False,431901,Evin Lewis,14,6,822553,Tushar Deshpande,3.1,0,30,1,379143,Quinton de Kock,58,41,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,<B>crashes through the wide line this time!</B> Gets underneath the stroke to skew it through backward point...,,
213010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,1,1,"Deshpande to Lewis, 1 wide",False,True,False,431901,Evin Lewis,10,5,822553,Tushar Deshpande,3.0,0,26,1,379143,Quinton de Kock,58,41,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"excellent bowling, right on the tramline, outside off. No stroke offered...called wide, but that was marginal",,"<p>Avishek: ""Bad planning by CSK. Why would you get Manish Pandey out to bring Evin Lewis to the cease in a 12 RPO chase!"" Left-hand right-hand was a factor I suspect.</p>"
213030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,2,1,"Deshpande to Lewis, 1 run",False,False,False,431901,Evin Lewis,15,7,822553,Tushar Deshpande,3.2,0,31,1,379143,Quinton de Kock,58,41,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"opens the face, down to third man",,
213040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,3,1,"Deshpande to de Kock, 1 run",False,False,False,379143,Quinton de Kock,59,42,822553,Tushar Deshpande,3.3,0,32,1,431901,Evin Lewis,15,7,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"wide line once more, very full length, another chop into the covers",,
213050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,4,1,"Deshpande to Lewis, 1 run",False,False,False,431901,Evin Lewis,16,8,822553,Tushar Deshpande,3.4,0,33,1,379143,Quinton de Kock,59,42,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"wide full toss, clobbered out to deep cover, and Jadeja's safe hands do wonderfully to pick up on the dive and fling it back in one motion",,
213060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,5,1,"Deshpande to de Kock, 1 run",False,False,False,379143,Quinton de Kock,60,43,822553,Tushar Deshpande,3.5,0,34,1,431901,Evin Lewis,16,8,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"clears the front leg for a hack over the leg side, looks like a firm contact, but the sweeper at wide long-on is on hand",,"<p>Sanleen: ""You didn't understand the joke Avisek cracked!!"" Apparently so, I'm new round here...</p>"
213070,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,14,6,6,"Deshpande to Lewis, SIX",True,False,False,431901,Evin Lewis,22,9,822553,Tushar Deshpande,4.0,0,40,1,379143,Quinton de Kock,60,43,327830.0,Dwaine Pretorius,2.0,0.0,16.0,1.0,,,,,,,False,"<B>launched over long-off!</B> A priceless end to a decent over, just missed his length this time, and Lewis was onto it immediately, with a lean-back-crack up and over the ropes!",,
214010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,1,1,"Pretorius to de Kock, 1 run",False,False,False,379143,Quinton de Kock,61,44,327830,Dwaine Pretorius,2.1,0,17,1,431901,Evin Lewis,22,9,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,,,,,,,False,"round the wicket, into the blockhole, punched to long-on",,
214020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,2,0,"Pretorius to Lewis, no run",False,False,False,431901,Evin Lewis,22,10,327830,Dwaine Pretorius,2.2,0,17,1,379143,Quinton de Kock,61,44,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,,,,,,,False,"round the wicket, hopeful appeal as the batter gets in a tangle in front of the stumps, but Dhoni indicates that is sliding down leg... clipping as it happens, so umpire's call",,
214030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,3,1,"Pretorius to Lewis, 1 run",False,False,False,431901,Evin Lewis,23,11,327830,Dwaine Pretorius,2.3,0,18,1,379143,Quinton de Kock,61,44,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,,,,,,,False,"crunched down to long-off, thrashing through the line, struck well but straight at the man back on the rope",,
214040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,4,0,"Pretorius to de Kock, OUT",False,False,False,379143,Quinton de Kock,61,45,327830,Dwaine Pretorius,2.4,0,18,2,431901,Evin Lewis,23,11,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,379143.0,Quinton de Kock,Dwaine Pretorius,61.0,45.0,Q de Kock c &dagger;Dhoni b Pretorius 61 (82m 45b 9x4 0x6) SR: 135.55,False,"<B>spirals straight up in the air, and Dhoni takes a cool-as-cucumber catch!</B> Clears the front foot, round the wicket, into the arc, de Kock makes room to drill over the off side, but gets right underneath his stroke, and the keeper calls loud and early. That's a big old breakthrough. Runs on the board looking handy now!",,
214050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,5,1,"Pretorius to Hooda, 1 run",False,False,False,497121,Deepak Hooda,1,1,327830,Dwaine Pretorius,2.5,0,19,2,431901,Evin Lewis,23,11,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,,,,,,,False,"wide line, full length, bashed hard to cover",,
214060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,15,6,4,"Pretorius to Lewis, FOUR",True,False,False,431901,Evin Lewis,27,12,327830,Dwaine Pretorius,3.0,0,23,2,497121,Deepak Hooda,1,1,822553.0,Tushar Deshpande,4.0,0.0,40.0,1.0,,,,,,,False,<B>beats the man at backward square!</B> Clawed around the corner with an urgent fling of the hands across the line. Useful boundary to end the over. Three-quarters done...,,
215010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,1,1,"Bravo to Hooda, 1 run",False,False,False,497121,Deepak Hooda,2,2,51439,Dwayne Bravo,2.1,0,13,0,431901,Evin Lewis,27,12,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"over the wicket, angling across the right-hander with some outswing on a full length, cunning bowling, poked to cover",,
215020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,2,1,"Bravo to Lewis, 1 run",False,False,False,431901,Evin Lewis,28,13,51439,Dwayne Bravo,2.2,0,14,0,497121,Deepak Hooda,2,2,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"cuffed with an open face down to third man, shaping in on a full length round the wicket. Excellent line and length, to a perfectly set field",,
215030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,3,4,"Bravo to Hooda, FOUR",True,False,False,497121,Deepak Hooda,6,3,51439,Dwayne Bravo,2.3,0,18,0,431901,Evin Lewis,28,13,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"<B>flogged through the line!</B> That was so hard and straight, it might have vaporised the non-striker's stumps, and the umpire's shins, had it hit either. Full length and crashed!",,
215040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,4,1,"Bravo to Hooda, 1 leg bye",False,False,False,497121,Deepak Hooda,6,4,51439,Dwayne Bravo,2.4,0,18,0,431901,Evin Lewis,28,13,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"hops inside the line, takes the deflection to the leg side",,
215050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,5,4,"Bravo to Lewis, FOUR",True,False,False,431901,Evin Lewis,32,14,51439,Dwayne Bravo,2.5,0,22,0,497121,Deepak Hooda,6,4,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"<B>spanked through the covers!</B> Bravo misses his length, serves up a full toss on that wide line, and it's punished!",,
215060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,16,6,1,"Bravo to Lewis, 1 run",False,False,False,431901,Evin Lewis,33,15,51439,Dwayne Bravo,3.0,0,23,0,497121,Deepak Hooda,6,4,327830.0,Dwaine Pretorius,3.0,0.0,23.0,2.0,,,,,,,False,"full again, tighter to the stumps, punched to the man on the edge of the ring, a precious dot to finish the over.",,<p>And it's a <B>Time Out</B> too. The official one is brought to you by a tyre company. Mine comes courtesy of the kettle and a tea-bag!</p>
216010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,1,0,"Pretorius to Lewis, no run",False,False,False,431901,Evin Lewis,33,16,327830,Dwaine Pretorius,3.1,0,23,2,497121,Deepak Hooda,6,4,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"round the wicket, into the pads, attempted pull but can't connect",,
216030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,2,1,"Pretorius to Lewis, 1 leg bye",False,False,False,431901,Evin Lewis,33,17,327830,Dwaine Pretorius,3.2,0,24,2,497121,Deepak Hooda,6,4,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"slower ball, back of a length, another hopeful pull but worn in the midriff. Singles won't cut it from here",,
216020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,2,1,"Pretorius to Lewis, 1 wide",False,True,False,431901,Evin Lewis,33,16,327830,Dwaine Pretorius,3.1,0,24,2,497121,Deepak Hooda,6,4,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"too much on that one, outside the tramlines, on the full.",,
216040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,3,0,"Pretorius to Hooda, no run",False,False,False,497121,Deepak Hooda,6,5,327830,Dwaine Pretorius,3.3,0,24,2,431901,Evin Lewis,33,17,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"fired past a wild swing for the hills, full length outside off",,"<p>SB: ""Has dhoni and jaddu miscalculated the overs? They have one more over of spin to bowl though either from Mo or Jaddu"" It's going to be a big over either way...</p>"
216050,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,4,1,"Pretorius to Hooda, 1 run",False,False,False,497121,Deepak Hooda,7,6,327830,Dwaine Pretorius,3.4,0,25,2,431901,Evin Lewis,33,17,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"width again, on the full length, and a fat edged slog down to third man. Good areas from Pretorius, changing his pace to good effect",,
216060,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,5,6,"Pretorius to Lewis, SIX",True,False,False,431901,Evin Lewis,39,18,327830,Dwaine Pretorius,3.5,0,31,2,497121,Deepak Hooda,7,6,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"<B>pummelled over long-off!</B> Pace back on the ball this time, at 124kph, but it's in the slot, and Lewis was waiting for that one! The balance tilts again",,
216070,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,17,6,0,"Pretorius to Lewis, no run",False,False,False,431901,Evin Lewis,39,19,327830,Dwaine Pretorius,4.0,0,31,2,497121,Deepak Hooda,7,6,51439.0,Dwayne Bravo,3.0,0.0,23.0,0.0,,,,,,,False,"<B>slower ball, and Dhoni reckons there's a nick on that!</B> It loops down to the bat, an ambitous swipe through the covers, and there seemed to be a sound in real time... <strong>but not on UltraEdge!</strong>",,"<p>Gopal Raju: ""Dhoni was shown telling ""We have two referrals!"""" Not any more...</p>"
217010,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,18,1,6,"Bravo to Hooda, SIX",True,False,False,497121,Deepak Hooda,13,7,51439,Dwayne Bravo,3.1,0,29,0,431901,Evin Lewis,39,19,327830.0,Dwaine Pretorius,4.0,0.0,31.0,2.0,,,,,,,False,"<B>crushed down the ground!</B> It's a length ball, with a bit of pace, and high over the sightscreen! Hoo-da-man indeed!",,
217020,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,18,2,0,"Bravo to Hooda, OUT",False,False,False,497121,Deepak Hooda,13,8,51439,Dwayne Bravo,3.2,0,29,1,431901,Evin Lewis,39,19,327830.0,Dwaine Pretorius,4.0,0.0,31.0,2.0,497121.0,Deepak Hooda,Dwayne Bravo,13.0,8.0,DJ Hooda c Jadeja b Bravo 13 (17m 8b 1x4 1x6) SR: 162.50,False,"<B>slower ball, low full toss, launched to the leg-side ... into Jadeja's hands!</B> It was high, it was handsome, but it didn't have the legs it appeared to have. And Bravo is the leading wicket-taker in IPL history!",,"<p><a href=https://www.espncricinfo.com/ask/cricket-qna/Most-wickets-by-a-bowler-in-IPL&tournament=allt20>171 wickets and counting...</A>. Which, coincidentally, is also the score...</p><p>Siddharth: ""Woah...that boundary must be really long. Watching live, I was sure he had nailed that. ""</p>"
217040,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,18,3,2,"Bravo to Badoni, 2 runs",False,False,False,1151270,Ayush Badoni,2,1,51439,Dwayne Bravo,3.3,0,32,1,431901,Evin Lewis,39,19,327830.0,Dwaine Pretorius,4.0,0.0,31.0,2.0,,,,,,,False,"slower ball, nudged off the legs, they push for the second",,
217030,2022.0,1304053,LSG v CSK,LSG,CSK,LSG,2,18,3,1,"Bravo to Badoni, 1 wide",False,True,False,1151270,Ayush Badoni,0,0,51439,Dwayne Bravo,3.2,0,30,1,431901,Evin Lewis,39,19,327830.0,Dwaine Pretorius,4.0,0.0,31.0,2.0,,,,,,,False,"bangs in the bouncer, a flashing pull, a bit of excitement from bowler and keeper, but mostly to blag the non-wide. It doesn't work...",,
